,Price,Original_Price,Off(%),Rating,Reviews,Free_shipping,Best_seller,Expensive
3893,100.0,100.0,0.0,4.8889,500.0,Yes,No,B100and200
3894,196.0,196.0,0.0,4.8571,787.0,No,No,B100and200
3895,150.0,150.0,0.0,5.0,591.0,No,No,B100and200
3896,100.0,100.0,0.0,5.0,202.0,Yes,No,B100and200
3897,150.79,150.79,0.0,,,No,No,B100and200
3898,170.0,170.0,0.0,4.9286,47.0,Yes,No,B100and200
3899,100.0,100.0,0.0,5.0,202.0,Yes,No,B100and200
3900,150.0,150.0,0.0,4.8788,838.0,Yes,No,B100and200
3901,100.0,100.0,0.0,5.0,202.0,Yes,No,B100and200
3902,100.0,100.0,0.0,5.0,374.0,Yes,No,B100and200
3903,105.0,105.0,0.0,4.6364,76.0,Yes,No,B100and200
3904,196.0,196.0,0.0,4.8571,787.0,No,No,B100and200
3905,100.0,100.0,0.0,5.0,374.0,Yes,No,B100and200
3906,100.0,100.0,0.0,5.0,269.0,Yes,No,B100and200
3907,100.0,100.0,0.0,5.0,1060.0,Yes,No,B100and200
3908,100.0,100.0,0.0,5.0,374.0,Yes,No,B100and200
3909,150.0,150.0,0.0,4.8889,1413.0,Yes,No,B100and200
3910,100.0,100.0,0.0,4.8889,1413.0,Yes,No,B100and200
3911,142.0,142.0,0.0,5.0,360.0,Yes,No,B100and200
3912,196.0,196.0,0.0,4.8571,787.0,No,No,B100and200
3913,100.0,100.0,0.0,4.9082,714.0,Yes,No,B100and200
3914,100.0,100.0,0.0,5.0,202.0,Yes,No,B100and200
3915,100.0,100.0,0.0,4.9286,571.0,Yes,No,B100and200
3916,100.0,100.0,0.0,4.6667,204.0,Yes,No,B100and200
3917,157.5,157.5,0.0,5.0,341.0,Yes,No,B100and200
3918,195.0,195.0,0.0,,,Yes,No,B100and200
3919,100.0,100.0,0.0,4.9082,714.0,Yes,No,B100and200
3920,150.0,150.0,0.0,4.8889,1413.0,Yes,No,B100and200
3921,149.0,149.0,0.0,5.0,32.0,No,No,B100and200
3922,104.0,104.0,0.0,4.9677,1073.0,Yes,No,B100and200
3923,135.0,135.0,0.0,5.0,1386.0,No,No,B100and200
3924,100.0,100.0,0.0,5.0,202.0,Yes,No,B100and200
3925,159.99,159.99,0.0,5.0,56.0,Yes,No,B100and200
3926,196.0,196.0,0.0,4.8571,787.0,No,No,B100and200
3927,100.0,100.0,0.0,4.9082,714.0,Yes,No,B100and200
3928,147.0,147.0,0.0,5.0,71.0,No,No,B100and200
3929,100.0,100.0,0.0,4.9082,714.0,Yes,No,B100and200
3930,129.18,129.18,0.0,5.0,596.0,No,No,B100and200
3931,100.0,100.0,0.0,4.8889,1413.0,Yes,No,B100and200
3932,100.0,100.0,0.0,4.9082,714.0,Yes,No,B100and200
3933,100.0,100.0,0.0,4.9286,571.0,Yes,No,B100and200
3934,100.0,100.0,0.0,5.0,202.0,Yes,No,B100and200
3935,100.0,100.0,0.0,5.0,225.0,Yes,No,B100and200
3936,145.0,145.0,0.0,4.8738,23908.0,Yes,No,B100and200
3937,100.0,100.0,0.0,5.0,202.0,Yes,No,B100and200
3938,175.0,175.0,0.0,5.0,1205.0,Yes,No,B100and200
3939,200.0,200.0,0.0,4.7692,452.0,Yes,No,B100and200
3940,100.0,100.0,0.0,5.0,269.0,Yes,No,B100and200
3941,200.0,200.0,0.0,4.7742,367.0,Yes,No,B100and200
3942,100.0,100.0,0.0,4.75,5734.0,Yes,No,B100and200
3943,158.75,158.75,0.0,4.6168,3366.0,No,No,B100and200
3944,157.5,157.5,0.0,5.0,341.0,Yes,No,B100and200
3945,100.0,100.0,0.0,4.8889,1413.0,Yes,No,B100and200
3946,150.0,150.0,0.0,,,Yes,No,B100and200
3947,100.0,100.0,0.0,5.0,202.0,Yes,No,B100and200
3948,100.0,100.0,0.0,5.0,202.0,Yes,No,B100and200
3949,100.0,100.0,0.0,5.0,269.0,Yes,No,B100and200
3950,107.65,107.65,0.0,5.0,283.0,No,No,B100and200
3951,100.0,100.0,0.0,4.9082,714.0,Yes,No,B100and200
3952,155.0,155.0,0.0,5.0,93.0,Yes,No,B100and200
3953,175.0,175.0,0.0,4.9412,173.0,Yes,No,B100and200
3954,157.5,157.5,0.0,5.0,341.0,Yes,No,B100and200
3955,100.0,100.0,0.0,4.8333,1212.0,Yes,No,B100and200
3956,109.97,109.97,0.0,4.7667,1767.0,Yes,No,B100and200
3957,100.0,100.0,0.0,4.8889,1413.0,Yes,No,B100and200
3958,100.0,100.0,0.0,3.0,26.0,Yes,No,B100and200
3959,103.72,103.72,0.0,5.0,138.0,No,No,B100and200
3960,150.0,150.0,0.0,5.0,591.0,No,No,B100and200
3961,140.4,140.4,0.0,4.9649,914.0,Yes,No,B100and200
3962,100.0,100.0,0.0,5.0,202.0,Yes,No,B100and200
3963,100.0,100.0,0.0,4.6667,204.0,Yes,No,B100and200
3964,100.0,100.0,0.0,4.8889,1413.0,Yes,No,B100and200
3965,100.0,100.0,0.0,4.9082,714.0,Yes,No,B100and200
3966,121.0,121.0,0.0,5.0,499.0,Yes,No,B100and200
3967,100.0,100.0,0.0,4.8333,1212.0,Yes,No,B100and200
3968,100.0,100.0,0.0,4.8889,1413.0,Yes,No,B100and200
3969,196.0,196.0,0.0,4.8571,787.0,No,No,B100and200
3970,107.65,107.65,0.0,,,No,No,B100and200
3971,102.94,102.94,0.0,5.0,23.0,Yes,No,B100and200
3972,106.5,106.5,0.0,5.0,149.0,Yes,No,B100and200
3973,100.0,100.0,0.0,5.0,269.0,Yes,No,B100and200
3974,100.0,100.0,0.0,5.0,269.0,Yes,No,B100and200
3975,157.5,157.5,0.0,5.0,341.0,Yes,No,B100and200
3976,100.0,100.0,0.0,,,Yes,No,B100and200
3977,100.0,100.0,0.0,4.9082,714.0,Yes,No,B100and200
3978,100.0,100.0,0.0,5.0,202.0,Yes,No,B100and200
3979,100.0,100.0,0.0,,,Yes,No,B100and200
3980,157.5,157.5,0.0,5.0,341.0,Yes,No,B100and200
3981,150.0,150.0,0.0,4.8,1221.0,Yes,No,B100and200
3982,124.99,124.99,0.0,5.0,1140.0,Yes,No,B100and200
3983,100.0,100.0,0.0,4.6667,204.0,Yes,No,B100and200
3984,100.0,100.0,0.0,4.9082,714.0,Yes,No,B100and200
3985,100.0,100.0,0.0,4.8889,1413.0,Yes,No,B100and200
3986,117.5,117.5,0.0,5.0,40.0,No,No,B100and200
3987,175.0,175.0,0.0,5.0,1205.0,Yes,No,B100and200
3988,100.0,100.0,0.0,5.0,202.0,Yes,No,B100and200
3989,118.75,118.75,0.0,4.9897,2256.0,No,No,B100and200
3990,100.0,100.0,0.0,5.0,269.0,Yes,No,B100and200
3991,100.0,100.0,0.0,5.0,16.0,No,No,B100and200
3992,150.0,150.0,0.0,5.0,341.0,Yes,No,B100and200
3993,100.0,100.0,0.0,4.9082,714.0,Yes,No,B100and200
3994,100.0,100.0,0.0,5.0,202.0,Yes,No,B100and200
3995,100.0,100.0,0.0,4.6667,204.0,Yes,No,B100and200
3996,100.0,100.0,0.0,4.8889,1413.0,Yes,No,B100and200
3997,167.5,167.5,0.0,4.9286,1101.0,Yes,No,B100and200
3998,100.0,100.0,0.0,5.0,374.0,Yes,No,B100and200
3999,100.0,100.0,0.0,4.8889,1413.0,Yes,No,B100and200
4000,100.0,100.0,0.0,4.8889,1413.0,Yes,No,B100and200
4001,100.0,100.0,0.0,4.6667,204.0,Yes,No,B100and200
4002,112.5,112.5,0.0,4.8571,435.0,Yes,No,B100and200
4003,100.0,100.0,0.0,4.8333,1212.0,Yes,No,B100and200
4004,100.0,100.0,0.0,4.6,1036.0,Yes,No,B100and200
4005,100.0,100.0,0.0,5.0,269.0,Yes,No,B100and200
4006,157.5,157.5,0.0,5.0,341.0,Yes,No,B100and200
4007,128.5,128.5,0.0,5.0,341.0,Yes,No,B100and200
4008,100.0,100.0,0.0,5.0,375.0,Yes,No,B100and200
4009,175.0,175.0,0.0,4.9412,173.0,Yes,No,B100and200
4010,100.0,100.0,0.0,4.8333,1212.0,Yes,No,B100and200
4011,132.0,132.0,0.0,5.0,225.0,Yes,No,B100and200
4012,127.12,141.25,10.0,4.954,953.0,Yes,No,B100and200
4013,100.0,100.0,0.0,5.0,202.0,Yes,No,B100and200
4014,113.39,113.39,0.0,,,Yes,No,B100and200
4015,150.0,150.0,0.0,,,No,No,B100and200
4016,196.0,196.0,0.0,4.8571,787.0,No,No,B100and200
4017,100.0,100.0,0.0,5.0,202.0,Yes,No,B100and200
4018,157.5,157.5,0.0,5.0,341.0,Yes,No,B100and200
4019,135.0,135.0,0.0,4.9412,173.0,Yes,No,B100and200
4020,104.5,104.5,0.0,5.0,21.0,Yes,No,B100and200
4021,106.0,106.0,0.0,5.0,166.0,Yes,No,B100and200
4022,100.0,100.0,0.0,5.0,375.0,Yes,No,B100and200
4023,100.0,100.0,0.0,4.9082,714.0,Yes,No,B100and200
4024,100.0,100.0,0.0,5.0,375.0,Yes,No,B100and200
4025,100.0,100.0,0.0,5.0,375.0,Yes,No,B100and200
4026,150.0,150.0,0.0,4.8788,838.0,Yes,No,B100and200
4027,155.0,155.0,0.0,5.0,44.0,No,No,B100and200
4028,100.0,100.0,0.0,,,No,No,B100and200
4029,100.0,100.0,0.0,5.0,202.0,Yes,No,B100and200
4030,112.5,112.5,0.0,4.8571,435.0,Yes,No,B100and200
4031,110.0,110.0,0.0,5.0,80.0,Yes,No,B100and200
4032,100.0,100.0,0.0,4.9082,714.0,Yes,No,B100and200
4033,190.0,190.0,0.0,,,Yes,No,B100and200
4034,117.5,117.5,0.0,5.0,40.0,No,No,B100and200
4035,100.0,100.0,0.0,5.0,202.0,Yes,No,B100and200
4036,100.0,100.0,0.0,5.0,202.0,Yes,No,B100and200
4037,100.0,100.0,0.0,,,Yes,No,B100and200
4038,100.0,100.0,0.0,5.0,269.0,Yes,No,B100and200
4039,130.0,130.0,0.0,4.8738,23908.0,Yes,No,B100and200
4040,180.0,180.0,0.0,5.0,499.0,Yes,No,B100and200
4041,138.0,138.0,0.0,,,Yes,No,B100and200
4042,100.0,100.0,0.0,5.0,374.0,Yes,No,B100and200
4043,100.0,100.0,0.0,4.8889,1413.0,Yes,No,B100and200
4044,121.0,121.0,0.0,5.0,499.0,Yes,No,B100and200
4045,100.0,100.0,0.0,5.0,202.0,Yes,No,B100and200
4046,100.0,100.0,0.0,5.0,269.0,Yes,No,B100and200
4047,165.0,165.0,0.0,4.5542,572.0,Yes,No,B100and200
4048,100.0,100.0,0.0,4.8333,1212.0,Yes,No,B100and200
4049,100.0,100.0,0.0,5.0,269.0,Yes,No,B100and200
4050,100.0,100.0,0.0,5.0,202.0,Yes,No,B100and200
4051,110.0,110.0,0.0,5.0,80.0,Yes,No,B100and200
4052,100.0,100.0,0.0,4.8333,1212.0,No,No,B100and200
4053,150.0,150.0,0.0,5.0,591.0,No,No,B100and200
4054,100.0,100.0,0.0,5.0,202.0,Yes,No,B100and200
4055,199.7,199.7,0.0,4.9851,1024.0,Yes,No,B100and200
4056,157.5,157.5,0.0,5.0,341.0,Yes,No,B100and200
4057,100.0,100.0,0.0,4.954,1337.0,Yes,No,B100and200
4058,100.0,100.0,0.0,5.0,637.0,Yes,No,B100and200
4059,100.0,100.0,0.0,4.9881,2689.0,Yes,No,B100and200
4060,100.0,100.0,0.0,5.0,225.0,Yes,No,B100and200
4061,100.0,100.0,0.0,5.0,269.0,Yes,No,B100and200
4062,100.0,100.0,0.0,4.9286,571.0,Yes,No,B100and200
4063,100.0,100.0,0.0,4.8889,1413.0,Yes,No,B100and200
4064,186.59,186.59,0.0,4.9598,1601.0,No,No,B100and200
4065,157.5,157.5,0.0,5.0,341.0,Yes,No,B100and200
4066,162.5,162.5,0.0,5.0,406.0,No,No,B100and200
4067,100.0,100.0,0.0,4.8889,500.0,Yes,No,B100and200
4068,195.0,195.0,0.0,5.0,91.0,Yes,No,B100and200
4069,100.0,100.0,0.0,4.6667,204.0,Yes,No,B100and200
4070,100.0,100.0,0.0,4.9082,714.0,Yes,No,B100and200
4071,100.0,100.0,0.0,4.8889,1413.0,Yes,No,B100and200
4072,145.99,145.99,0.0,4.7222,123.0,No,No,B100and200
4073,150.0,150.0,0.0,5.0,591.0,No,No,B100and200
4074,100.0,100.0,0.0,4.8333,1212.0,Yes,No,B100and200
4075,117.0,130.0,10.0,5.0,312.0,Yes,No,B100and200
4076,100.0,100.0,0.0,5.0,202.0,Yes,No,B100and200
4077,181.91,181.91,0.0,,,Yes,No,B100and200
4078,196.0,196.0,0.0,4.8571,787.0,No,No,B100and200
4079,100.0,100.0,0.0,4.8889,1413.0,Yes,No,B100and200
4080,190.0,190.0,0.0,,,Yes,No,B100and200
4081,118.6,118.6,0.0,4.9565,1299.0,Yes,No,B100and200
4082,200.0,200.0,0.0,5.0,40.0,Yes,No,B100and200
4083,100.0,100.0,0.0,4.6667,204.0,Yes,No,B100and200
4084,100.0,100.0,0.0,4.6667,204.0,Yes,No,B100and200
4085,100.0,100.0,0.0,,,Yes,No,B100and200
4086,103.72,103.72,0.0,5.0,138.0,No,No,B100and200
4087,107.65,107.65,0.0,,,No,No,B100and200
4088,100.0,100.0,0.0,5.0,202.0,Yes,No,B100and200
4089,100.0,100.0,0.0,4.6667,204.0,Yes,No,B100and200
4090,157.5,157.5,0.0,5.0,341.0,Yes,No,B100and200
4091,100.0,100.0,0.0,4.8333,1212.0,Yes,No,B100and200
4092,100.0,100.0,0.0,4.8889,1413.0,Yes,No,B100and200
4093,105.0,105.0,0.0,4.9677,1073.0,Yes,No,B100and200
4094,191.26,191.26,0.0,4.988,681.0,No,No,B100and200
4095,157.5,157.5,0.0,5.0,341.0,Yes,No,B100and200
4096,100.0,100.0,0.0,,,Yes,No,B100and200
4097,113.0,113.0,0.0,4.7809,1995.0,No,No,B100and200
4098,107.65,107.65,0.0,,,No,No,B100and200
4099,100.0,100.0,0.0,,,Yes,No,B100and200
4100,100.0,100.0,0.0,4.9082,714.0,Yes,No,B100and200
4101,105.0,105.0,0.0,4.7809,1995.0,Yes,No,B100and200
4102,142.0,142.0,0.0,5.0,360.0,Yes,No,B100and200
4103,100.0,100.0,0.0,5.0,269.0,Yes,No,B100and200
4104,100.0,100.0,0.0,,,No,No,B100and200
4105,100.0,100.0,0.0,4.8889,1413.0,Yes,No,B100and200
4106,110.0,110.0,0.0,5.0,80.0,Yes,No,B100and200
4107,100.0,100.0,0.0,4.9082,714.0,Yes,No,B100and200
4108,100.0,100.0,0.0,5.0,374.0,Yes,No,B100and200
4109,195.0,195.0,0.0,5.0,91.0,Yes,No,B100and200
4110,100.0,100.0,0.0,,,Yes,No,B100and200
4111,190.68,190.68,0.0,5.0,114.0,Yes,No,B100and200
4112,100.0,100.0,0.0,5.0,202.0,Yes,No,B100and200
4113,104.5,104.5,0.0,5.0,21.0,Yes,No,B100and200
4114,157.5,157.5,0.0,5.0,341.0,Yes,No,B100and200
4115,102.94,102.94,0.0,4.7222,123.0,Yes,No,B100and200
4116,100.0,100.0,0.0,5.0,374.0,Yes,No,B100and200
4117,196.0,196.0,0.0,4.8571,787.0,No,No,B100and200
4118,100.0,100.0,0.0,4.9082,714.0,Yes,No,B100and200
4119,100.0,100.0,0.0,4.9082,714.0,Yes,No,B100and200
4120,102.94,102.94,0.0,4.7222,123.0,Yes,No,B100and200
4121,100.0,100.0,0.0,4.8889,1413.0,Yes,No,B100and200
4122,190.68,190.68,0.0,5.0,114.0,Yes,No,B100and200
4123,100.0,100.0,0.0,4.9271,406.0,Yes,No,B100and200
4124,102.94,102.94,0.0,5.0,23.0,Yes,No,B100and200
4125,200.0,200.0,0.0,5.0,25.0,No,No,B100and200
4126,140.0,140.0,0.0,4.9892,1122.0,Yes,No,B100and200
4127,150.0,150.0,0.0,5.0,591.0,No,No,B100and200
4128,100.0,100.0,0.0,5.0,202.0,Yes,No,B100and200
4129,157.5,157.5,0.0,5.0,341.0,Yes,No,B100and200
4130,103.72,103.72,0.0,5.0,138.0,No,No,B100and200
4131,150.0,150.0,0.0,4.8788,838.0,Yes,No,B100and200
4132,150.0,150.0,0.0,4.8788,838.0,Yes,No,B100and200
4133,130.0,130.0,0.0,4.8738,23908.0,Yes,No,B100and200
4134,180.0,180.0,0.0,5.0,293.0,Yes,No,B100and200
4135,165.0,165.0,0.0,,,Yes,No,B100and200
4136,100.0,100.0,0.0,,,No,No,B100and200
4137,100.0,100.0,0.0,4.8889,500.0,Yes,No,B100and200
4138,200.0,200.0,0.0,,,No,No,B100and200
4139,100.0,100.0,0.0,,,Yes,No,B100and200
4140,100.0,100.0,0.0,5.0,71.0,Yes,No,B100and200
4141,150.0,150.0,0.0,4.8889,1413.0,Yes,No,B100and200
4142,143.75,143.75,0.0,5.0,465.0,No,No,B100and200
4143,200.0,200.0,0.0,,,No,No,B100and200
4144,175.0,175.0,0.0,5.0,1205.0,Yes,No,B100and200
4145,100.0,100.0,0.0,4.6667,204.0,Yes,No,B100and200
4146,100.0,100.0,0.0,5.0,375.0,Yes,No,B100and200
4147,100.0,100.0,0.0,5.0,21.0,Yes,No,B100and200
4148,100.0,100.0,0.0,4.9082,714.0,Yes,No,B100and200
4149,147.5,147.5,0.0,4.9438,2811.0,Yes,No,B100and200
4150,196.0,196.0,0.0,4.8571,787.0,No,No,B100and200
4151,100.0,100.0,0.0,5.0,637.0,Yes,No,B100and200
4152,100.0,100.0,0.0,4.6667,204.0,Yes,No,B100and200
4153,100.0,100.0,0.0,5.0,269.0,Yes,No,B100and200
4154,196.0,196.0,0.0,4.8571,787.0,No,No,B100and200
4155,100.0,100.0,0.0,5.0,375.0,Yes,No,B100and200
4156,149.0,149.0,0.0,5.0,32.0,No,No,B100and200
4157,100.0,100.0,0.0,4.9063,573.0,Yes,No,B100and200
4158,100.0,100.0,0.0,,,No,No,B100and200
4159,100.0,100.0,0.0,4.8889,1413.0,Yes,No,B100and200
4160,100.0,100.0,0.0,4.6667,204.0,Yes,No,B100and200
4161,100.0,100.0,0.0,4.9082,714.0,Yes,No,B100and200
4162,129.18,129.18,0.0,5.0,596.0,No,No,B100and200
4163,100.0,100.0,0.0,4.8889,1413.0,Yes,No,B100and200
4164,100.0,100.0,0.0,5.0,269.0,Yes,No,B100and200
4165,196.0,196.0,0.0,4.8571,787.0,No,No,B100and200
4166,115.8,115.8,0.0,4.6364,76.0,Yes,No,B100and200
4167,100.0,100.0,0.0,5.0,269.0,Yes,No,B100and200
4168,157.5,157.5,0.0,5.0,341.0,Yes,No,B100and200
4169,100.0,100.0,0.0,5.0,202.0,Yes,No,B100and200
4170,100.0,100.0,0.0,,,Yes,No,B100and200
4171,196.0,196.0,0.0,4.8571,787.0,No,No,B100and200
4172,160.0,160.0,0.0,,,Yes,No,B100and200
4173,100.0,100.0,0.0,5.0,375.0,Yes,No,B100and200
4174,195.0,195.0,0.0,5.0,356.0,No,No,B100and200
4175,115.0,115.0,0.0,5.0,88.0,No,No,B100and200
4176,100.0,100.0,0.0,5.0,202.0,Yes,No,B100and200
4177,100.0,100.0,0.0,,,Yes,No,B100and200
4178,100.0,100.0,0.0,4.8333,1212.0,Yes,No,B100and200
4179,100.0,100.0,0.0,4.9082,714.0,Yes,No,B100and200
4180,100.0,100.0,0.0,4.9082,714.0,Yes,No,B100and200
4181,131.0,131.0,0.0,,,Yes,No,B100and200
4182,135.0,135.0,0.0,4.9412,173.0,Yes,No,B100and200
4183,140.0,140.0,0.0,5.0,203.0,Yes,No,B100and200
4184,100.0,100.0,0.0,5.0,269.0,Yes,No,B100and200
4185,175.0,175.0,0.0,5.0,1205.0,Yes,No,B100and200
4186,200.0,200.0,0.0,5.0,339.0,Yes,No,B100and200
4187,100.0,100.0,0.0,5.0,374.0,Yes,No,B100and200
4188,100.0,100.0,0.0,,,No,No,B100and200
4189,184.5,184.5,0.0,5.0,21.0,Yes,No,B100and200
4190,100.0,100.0,0.0,5.0,375.0,Yes,No,B100and200
4191,157.5,157.5,0.0,5.0,341.0,Yes,No,B100and200
4192,190.0,190.0,0.0,,,Yes,No,B100and200
4193,125.0,125.0,0.0,,,Yes,No,B100and200
4194,110.0,110.0,0.0,4.3667,1071.0,Yes,No,B100and200
4195,102.94,102.94,0.0,4.7222,123.0,Yes,No,B100and200
4196,100.0,100.0,0.0,4.9904,221.0,Yes,No,B100and200
4197,100.0,100.0,0.0,5.0,202.0,Yes,No,B100and200
4198,100.0,100.0,0.0,5.0,202.0,Yes,No,B100and200
4199,100.0,100.0,0.0,4.8889,500.0,Yes,No,B100and200
4200,200.0,200.0,0.0,4.9848,2934.0,No,No,B100and200
4201,196.0,196.0,0.0,4.8571,787.0,No,No,B100and200
4202,129.18,129.18,0.0,5.0,596.0,No,No,B100and200
4203,150.0,150.0,0.0,4.8788,838.0,Yes,No,B100and200
4204,157.5,157.5,0.0,5.0,341.0,Yes,No,B100and200
4205,110.0,110.0,0.0,5.0,80.0,Yes,No,B100and200
4206,100.0,100.0,0.0,4.8889,1413.0,Yes,No,B100and200
4207,100.0,100.0,0.0,4.8333,1212.0,Yes,No,B100and200
4208,125.0,125.0,0.0,4.871,753.0,Yes,No,B100and200
4209,111.7,111.7,0.0,5.0,15.0,Yes,No,B100and200
4210,110.0,110.0,0.0,5.0,80.0,Yes,No,B100and200
4211,139.99,139.99,0.0,5.0,56.0,Yes,No,B100and200
4212,102.94,102.94,0.0,4.7222,123.0,Yes,No,B100and200
4213,100.0,100.0,0.0,5.0,269.0,Yes,No,B100and200
4214,138.0,138.0,0.0,,,Yes,No,B100and200
4215,100.0,100.0,0.0,4.9082,714.0,Yes,No,B100and200
4216,110.0,110.0,0.0,5.0,80.0,Yes,No,B100and200
4217,100.0,100.0,0.0,4.8889,1413.0,Yes,No,B100and200
4218,102.94,102.94,0.0,4.7222,123.0,Yes,No,B100and200
4219,110.0,110.0,0.0,5.0,80.0,Yes,No,B100and200
4220,110.0,110.0,0.0,5.0,80.0,Yes,No,B100and200
4221,110.0,110.0,0.0,5.0,80.0,Yes,No,B100and200
4222,110.0,110.0,0.0,5.0,80.0,Yes,No,B100and200
4223,110.0,110.0,0.0,5.0,80.0,Yes,No,B100and200
4224,110.0,110.0,0.0,5.0,80.0,Yes,No,B100and200
4225,110.0,110.0,0.0,5.0,80.0,Yes,No,B100and200
4226,196.0,196.0,0.0,4.8571,787.0,No,No,B100and200
4227,100.0,100.0,0.0,5.0,16.0,No,No,B100and200
4228,101.0,101.0,0.0,4.9677,1073.0,Yes,No,B100and200
4229,123.0,123.0,0.0,4.9685,173.0,Yes,No,B100and200
4230,142.0,142.0,0.0,5.0,360.0,Yes,No,B100and200
4231,100.0,100.0,0.0,4.8889,500.0,Yes,No,B100and200
4232,103.72,103.72,0.0,5.0,138.0,No,No,B100and200
4233,175.0,175.0,0.0,5.0,1205.0,Yes,No,B100and200
4234,135.99,135.99,0.0,4.7222,123.0,No,No,B100and200
4235,102.94,102.94,0.0,4.7222,123.0,Yes,No,B100and200
4236,160.0,160.0,0.0,4.8571,787.0,No,No,B100and200
4237,175.0,175.0,0.0,4.9412,173.0,Yes,No,B100and200
4238,107.0,107.0,0.0,5.0,21.0,Yes,No,B100and200
4239,157.5,157.5,0.0,5.0,341.0,Yes,No,B100and200
4240,103.72,103.72,0.0,5.0,138.0,No,No,B100and200
4241,106.5,106.5,0.0,5.0,149.0,Yes,No,B100and200
4242,100.0,100.0,0.0,5.0,16.0,No,No,B100and200
4243,100.0,100.0,0.0,5.0,269.0,Yes,No,B100and200
4244,100.0,100.0,0.0,,,Yes,No,B100and200
4245,100.0,100.0,0.0,,,No,No,B100and200
4246,100.0,100.0,0.0,5.0,16.0,No,No,B100and200
4247,100.0,100.0,0.0,4.9082,714.0,Yes,No,B100and200
4248,100.0,100.0,0.0,4.6667,204.0,Yes,No,B100and200
4249,157.5,157.5,0.0,5.0,341.0,Yes,No,B100and200
4250,100.0,100.0,0.0,4.9082,714.0,Yes,No,B100and200
4251,102.94,102.94,0.0,4.7222,123.0,Yes,No,B100and200
4252,100.0,100.0,0.0,5.0,21.0,No,No,B100and200
4253,157.5,157.5,0.0,5.0,341.0,Yes,No,B100and200
4254,100.0,100.0,0.0,5.0,269.0,Yes,No,B100and200
4255,104.0,104.0,0.0,4.9677,1073.0,Yes,No,B100and200
4256,131.0,131.0,0.0,,,Yes,No,B100and200
4257,131.0,131.0,0.0,,,Yes,No,B100and200
4258,100.0,100.0,0.0,4.8889,1413.0,Yes,No,B100and200
4259,131.0,131.0,0.0,,,Yes,No,B100and200
4260,100.0,100.0,0.0,5.0,374.0,Yes,No,B100and200
4261,100.0,100.0,0.0,5.0,202.0,Yes,No,B100and200
4262,100.0,100.0,0.0,4.88,2188.0,Yes,No,B100and200
4263,100.0,100.0,0.0,4.9063,573.0,Yes,No,B100and200
4264,100.0,100.0,0.0,4.9082,714.0,Yes,No,B100and200
4265,150.0,150.0,0.0,4.8571,435.0,Yes,No,B100and200
4266,100.0,100.0,0.0,5.0,202.0,Yes,No,B100and200
4267,160.0,160.0,0.0,5.0,439.0,Yes,No,B100and200
4268,103.72,103.72,0.0,5.0,138.0,No,No,B100and200
4269,194.75,194.75,0.0,5.0,71.0,No,No,B100and200
4270,102.94,102.94,0.0,4.7222,123.0,Yes,No,B100and200
4271,100.0,100.0,0.0,,,Yes,No,B100and200
4272,100.0,100.0,0.0,4.9082,714.0,Yes,No,B100and200
4273,100.5,100.5,0.0,4.9556,10634.0,No,No,B100and200
4274,162.5,162.5,0.0,4.9897,2256.0,Yes,No,B100and200
4275,196.0,196.0,0.0,4.8571,787.0,No,No,B100and200
4276,100.0,100.0,0.0,4.8333,1212.0,Yes,No,B100and200
4277,157.5,157.5,0.0,5.0,341.0,Yes,No,B100and200
4278,150.0,150.0,0.0,4.8788,838.0,Yes,No,B100and200
4279,100.0,100.0,0.0,5.0,202.0,Yes,No,B100and200
4280,110.0,110.0,0.0,5.0,80.0,Yes,No,B100and200
4281,147.0,147.0,0.0,5.0,71.0,No,No,B100and200
4282,100.0,100.0,0.0,4.8333,1212.0,Yes,No,B100and200
4283,190.68,190.68,0.0,5.0,114.0,Yes,No,B100and200
4284,131.25,131.25,0.0,4.9231,111.0,Yes,No,B100and200
4285,100.0,100.0,0.0,5.0,202.0,Yes,No,B100and200
4286,106.0,106.0,0.0,5.0,166.0,Yes,No,B100and200
4287,141.0,141.0,0.0,4.9327,11937.0,Yes,No,B100and200
4288,157.5,157.5,0.0,5.0,341.0,Yes,No,B100and200
4289,100.0,100.0,0.0,4.8333,1212.0,Yes,No,B100and200
4290,175.0,175.0,0.0,5.0,40.0,Yes,No,B100and200
4291,102.94,102.94,0.0,4.7222,123.0,Yes,No,B100and200
4292,130.0,130.0,0.0,4.8738,23908.0,Yes,No,B100and200
4293,200.0,200.0,0.0,5.0,40.0,Yes,No,B100and200
4294,149.0,149.0,0.0,5.0,32.0,No,No,B100and200
4295,190.0,190.0,0.0,,,Yes,No,B100and200
4296,100.0,100.0,0.0,4.9082,714.0,Yes,No,B100and200
4297,100.0,100.0,0.0,,,Yes,No,B100and200
4298,135.0,135.0,0.0,4.9639,277.0,No,No,B100and200
4299,100.0,100.0,0.0,,,Yes,No,B100and200
4300,100.0,100.0,0.0,4.8333,1212.0,Yes,No,B100and200
4301,100.0,100.0,0.0,4.75,5734.0,Yes,No,B100and200
4302,142.0,142.0,0.0,5.0,360.0,Yes,No,B100and200
4303,100.0,100.0,0.0,5.0,225.0,Yes,No,B100and200
4304,200.0,200.0,0.0,,,No,No,B100and200
4305,100.0,100.0,0.0,4.8333,1212.0,Yes,No,B100and200
4306,100.0,100.0,0.0,4.8333,1212.0,Yes,No,B100and200
4307,140.0,140.0,0.0,4.9639,277.0,No,No,B100and200
