,Price,Original_Price,Off(%),Rating,Reviews,Free_shipping,Best_seller,Type
10819,19.12,19.12,0.0,4.9583,539.0,Yes,No,Handmade
10820,1.5,1.5,0.0,4.9897,2256.0,No,No,Handmade
10821,40.0,40.0,0.0,5.0,8.0,Yes,No,Handmade
10822,4.31,4.31,0.0,4.8228,117.0,No,No,Handmade
10823,20.0,20.0,0.0,4.9868,1163.0,Yes,No,Handmade
10824,1.25,1.25,0.0,5.0,34.0,No,No,Handmade
10825,10.0,10.0,0.0,5.0,479.0,Yes,No,Handmade
10826,43.75,43.75,0.0,4.8,1221.0,No,No,Handmade
10827,15.0,15.0,0.0,5.0,162.0,Yes,No,Handmade
10828,25.32,25.32,0.0,4.9396,372.0,Yes,No,Handmade
10829,7.25,7.25,0.0,4.9871,1246.0,No,No,Handmade
10830,20.0,20.0,0.0,5.0,329.0,Yes,No,Handmade
10831,8.99,8.99,0.0,5.0,6.0,Yes,No,Handmade
10832,10.99,10.99,0.0,4.9871,535.0,Yes,No,Handmade
10833,8.99,8.99,0.0,5.0,6.0,Yes,No,Handmade
10834,8.99,8.99,0.0,5.0,6.0,Yes,No,Handmade
10835,7.22,8.5,15.0,4.9727,2955.0,No,No,Handmade
10836,145.19,145.19,0.0,,,No,No,Handmade
10837,8.99,8.99,0.0,5.0,6.0,Yes,No,Handmade
10838,5.25,5.25,0.0,4.6168,3366.0,No,No,Handmade
10839,4.31,4.31,0.0,5.0,674.0,No,No,Handmade
10840,1.55,1.72,10.0,4.9028,2843.0,No,No,Handmade
10841,8.5,8.5,0.0,4.9811,1670.0,Yes,No,Handmade
10842,97.9,97.9,0.0,4.6667,231.0,Yes,No,Handmade
10843,3.23,3.23,0.0,5.0,32.0,No,No,Handmade
10844,8.5,8.5,0.0,4.6,32.0,Yes,No,Handmade
10845,0.2,0.2,0.0,4.9647,855.0,No,No,Handmade
10846,9.13,9.13,0.0,5.0,26.0,Yes,No,Handmade
10847,3.88,4.31,10.0,4.9481,3237.0,No,No,Handmade
10848,3.95,3.95,0.0,4.7895,388.0,Yes,No,Handmade
10849,4.31,4.31,0.0,4.8913,594.0,Yes,No,Handmade
10850,11.99,19.99,40.0,4.9761,3334.0,No,No,Handmade
10851,4.13,4.13,0.0,4.5,66.0,Yes,No,Handmade
10852,9.99,9.99,0.0,4.985,1887.0,No,No,Handmade
10853,7.22,8.5,15.0,4.9727,2955.0,No,No,Handmade
10854,1.59,1.59,0.0,4.9649,914.0,No,No,Handmade
10855,6.5,6.5,0.0,5.0,120.0,No,No,Handmade
10856,20.0,20.0,0.0,4.875,1055.0,Yes,No,Handmade
10857,2.51,2.51,0.0,4.9247,2489.0,No,No,Handmade
10858,2.5,2.5,0.0,4.8,301.0,No,No,Handmade
10859,3.88,4.31,10.0,4.9481,3237.0,No,No,Handmade
10860,3.5,3.5,0.0,4.4706,469.0,Yes,No,Handmade
10861,40.0,40.0,0.0,4.8333,1212.0,Yes,No,Handmade
10862,3.11,3.11,0.0,4.8571,14.0,Yes,No,Handmade
10863,8.5,8.5,0.0,4.9811,1670.0,Yes,No,Handmade
10864,14.0,14.0,0.0,5.0,1599.0,Yes,No,Handmade
10865,1.75,1.75,0.0,5.0,46.0,Yes,No,Handmade
10866,19.95,19.95,0.0,4.992,678.0,Yes,No,Handmade
10867,9.99,9.99,0.0,4.985,1887.0,No,No,Handmade
10868,32.0,32.0,0.0,5.0,171.0,Yes,No,Handmade
10869,5.3,5.3,0.0,5.0,202.0,Yes,No,Handmade
10870,4.09,4.09,0.0,4.9597,229.0,Yes,No,Handmade
10871,40.0,40.0,0.0,5.0,1.0,Yes,No,Handmade
10872,9.0,9.0,0.0,5.0,21.0,No,No,Handmade
10873,25.0,25.0,0.0,4.6364,76.0,Yes,No,Handmade
10874,3.25,3.25,0.0,5.0,103.0,No,No,Handmade
10875,2.5,2.5,0.0,,,No,No,Handmade
10876,19.5,19.5,0.0,5.0,439.0,Yes,No,Handmade
10877,12.99,12.99,0.0,4.9105,2311.0,Yes,No,Handmade
10878,1.68,2.1,20.0,4.9845,1048.0,No,No,Handmade
10879,1.5,1.5,0.0,5.0,8.0,Yes,No,Handmade
10880,350.0,350.0,0.0,4.9758,1925.0,Yes,No,Handmade
10881,3.59,3.59,0.0,4.9425,459.0,No,No,Handmade
10882,4.79,7.99,40.0,5.0,8.0,No,No,Handmade
10883,2.0,2.0,0.0,4.9028,86.0,No,No,Handmade
10884,5.75,5.75,0.0,,,No,No,Handmade
10885,12.99,12.99,0.0,5.0,193.0,Yes,No,Handmade
10886,0.7,1.0,30.0,4.9574,13988.0,Yes,No,Handmade
10887,10.0,10.0,0.0,4.6744,1067.0,Yes,No,Handmade
10888,12.0,12.0,0.0,4.8831,1181.0,No,No,Handmade
10889,13.8,23.0,40.0,4.9565,942.0,No,No,Handmade
10890,6.5,6.5,0.0,4.9879,4071.0,No,No,Handmade
10891,17.22,17.22,0.0,,,No,No,Handmade
10892,7.16,7.16,0.0,4.9,5528.0,No,No,Handmade
10893,36.09,36.09,0.0,5.0,11.0,Yes,No,Handmade
10894,5.0,5.0,0.0,5.0,337.0,Yes,No,Handmade
10895,12.0,12.0,0.0,4.984,1069.0,Yes,No,Handmade
10896,20.0,20.0,0.0,4.978,6152.0,Yes,No,Handmade
10897,1.0,2.0,50.0,5.0,307.0,No,No,Handmade
10898,6.46,8.61,25.0,4.7733,2377.0,No,No,Handmade
10899,8.5,8.5,0.0,4.8638,3310.0,No,No,Handmade
10900,11.5,11.5,0.0,4.9688,189.0,No,No,Handmade
10901,4.79,7.99,40.0,5.0,8.0,No,No,Handmade
10902,100.0,100.0,0.0,5.0,202.0,Yes,No,Handmade
10903,70.0,70.0,0.0,5.0,35.0,Yes,No,Handmade
10904,5.56,7.95,30.0,4.7745,2232.0,No,No,Handmade
10905,12.0,12.0,0.0,5.0,1348.0,Yes,No,Handmade
10906,4.79,7.99,40.0,5.0,8.0,No,No,Handmade
10907,1.44,1.44,0.0,4.9553,529.0,No,No,Handmade
10908,9.95,9.95,0.0,4.9945,501.0,No,No,Handmade
10909,0.7,0.7,0.0,4.9616,1444.0,No,No,Handmade
10910,20.0,20.0,0.0,5.0,73.0,Yes,No,Handmade
10911,9.99,9.99,0.0,4.9279,4173.0,No,No,Handmade
10912,15.0,15.0,0.0,4.9869,6371.0,Yes,No,Handmade
10913,40.0,40.0,0.0,4.8333,1212.0,Yes,No,Handmade
10914,1.3,1.3,0.0,5.0,4097.0,Yes,No,Handmade
10915,40.0,40.0,0.0,4.9301,834.0,Yes,No,Handmade
10916,3.4,3.4,0.0,5.0,97.0,Yes,No,Handmade
10917,5.25,5.25,0.0,,,Yes,No,Handmade
10918,1.09,1.09,0.0,5.0,18.0,No,No,Handmade
10919,4.81,6.01,20.0,5.0,31.0,No,No,Handmade
10920,142.0,142.0,0.0,5.0,10.0,Yes,No,Handmade
10921,11.99,14.99,20.0,5.0,113.0,No,No,Handmade
10922,1.44,1.44,0.0,4.861000000000001,2075.0,No,No,Handmade
10923,21.53,21.53,0.0,,,No,No,Handmade
10924,3.9,3.9,0.0,4.9564,461.0,No,No,Handmade
10925,0.57,0.57,0.0,4.9583,24.0,No,No,Handmade
10926,1.44,1.44,0.0,4.861000000000001,2075.0,No,Yes,Handmade
10927,2.87,2.87,0.0,4.8601,2182.0,No,No,Handmade
10928,20.0,20.0,0.0,5.0,11.0,No,No,Handmade
10929,4.47,7.45,40.0,4.9587,1599.0,No,No,Handmade
10930,4.0,4.0,0.0,4.9167,121.0,No,No,Handmade
10931,6.21,6.21,0.0,5.0,67.0,No,No,Handmade
10932,41.1,41.1,0.0,4.9655,1030.0,Yes,No,Handmade
10933,97.9,97.9,0.0,4.6667,231.0,Yes,No,Handmade
10934,97.9,97.9,0.0,4.6667,231.0,Yes,No,Handmade
10935,75.0,75.0,0.0,5.0,104.0,Yes,No,Handmade
10936,142.86,142.86,0.0,5.0,19.0,No,No,Handmade
10937,5.95,7.0,15.0,4.9123,84.0,No,No,Handmade
10938,7.16,7.16,0.0,4.9,5528.0,No,No,Handmade
10939,1.3,1.3,0.0,,,No,No,Handmade
10940,5.0,5.0,0.0,4.9341,1465.0,No,No,Handmade
10941,19.95,19.95,0.0,5.0,81.0,Yes,No,Handmade
10942,11.6,19.33,40.0,4.7827,340.0,No,No,Handmade
10943,11.6,19.33,40.0,4.7827,340.0,No,No,Handmade
10944,16.9,16.9,0.0,,,No,No,Handmade
10945,3.0,3.0,0.0,5.0,658.0,Yes,No,Handmade
10946,9.0,15.0,40.0,4.9298,1221.0,Yes,No,Handmade
10947,15.0,15.0,0.0,5.0,551.0,Yes,No,Handmade
10948,12.45,12.45,0.0,4.7895,2824.0,Yes,No,Handmade
10949,10.0,10.0,0.0,4.9529,796.0,No,No,Handmade
10950,100.0,100.0,0.0,5.0,374.0,Yes,No,Handmade
10951,15.0,15.0,0.0,4.978,6152.0,Yes,No,Handmade
10952,0.89,0.99,10.0,4.9184,4450.0,No,No,Handmade
10953,20.0,20.0,0.0,4.3667,1071.0,Yes,No,Handmade
10954,2.87,2.87,0.0,4.8095,22.0,No,No,Handmade
10955,6.1,6.1,0.0,4.988,681.0,No,No,Handmade
10956,100.0,100.0,0.0,4.88,2188.0,Yes,No,Handmade
10957,3.88,4.31,10.0,4.9481,3237.0,No,No,Handmade
10958,20.0,20.0,0.0,,,Yes,No,Handmade
10959,10.5,10.5,0.0,4.9612,103.0,No,No,Handmade
10960,3.2,3.2,0.0,4.9796,18904.0,No,Yes,Handmade
10961,15.0,15.0,0.0,5.0,34.0,Yes,No,Handmade
10962,17.22,17.22,0.0,,,No,No,Handmade
10963,14.93,14.93,0.0,4.8912,2109.0,Yes,No,Handmade
10964,5.0,5.0,0.0,4.939,454.0,No,No,Handmade
10965,20.0,20.0,0.0,5.0,45.0,Yes,No,Handmade
10966,19.95,19.95,0.0,5.0,9.0,Yes,No,Handmade
10967,7.16,7.16,0.0,4.9,5528.0,No,No,Handmade
10968,5.0,5.0,0.0,,,Yes,No,Handmade
10969,6.5,6.5,0.0,4.8636,1769.0,No,No,Handmade
10970,12.5,12.5,0.0,4.9505,10885.0,No,No,Handmade
10971,5.0,5.0,0.0,4.8182,219.0,No,No,Handmade
10972,9.32,9.32,0.0,5.0,69.0,Yes,No,Handmade
10973,15.0,15.0,0.0,5.0,34.0,Yes,No,Handmade
10974,4.9,7.0,30.0,4.9928,306.0,No,No,Handmade
10975,5.0,5.0,0.0,4.9861,547.0,Yes,No,Handmade
10976,9.5,9.5,0.0,4.9286,73.0,No,No,Handmade
10977,10.0,10.0,0.0,4.953,1257.0,Yes,No,Handmade
10978,4.99,4.99,0.0,4.8966,123.0,No,No,Handmade
10979,2.15,2.15,0.0,5.0,60.0,No,No,Handmade
10980,7.26,10.37,30.0,4.9717,2089.0,No,No,Handmade
10981,0.84,1.2,30.0,4.979,1144.0,No,No,Handmade
10982,9.0,15.0,40.0,4.9565,942.0,No,No,Handmade
10983,9.94,12.42,20.0,4.8333,229.0,Yes,No,Handmade
10984,9.94,12.42,20.0,4.8333,229.0,Yes,No,Handmade
10985,35.1,35.1,0.0,5.0,149.0,Yes,No,Handmade
10986,97.9,97.9,0.0,4.6667,231.0,Yes,No,Handmade
10987,16.0,16.0,0.0,4.9701,784.0,Yes,No,Handmade
10988,14.35,14.35,0.0,4.87,713.0,No,No,Handmade
10989,22.4,22.4,0.0,4.9412,291.0,No,No,Handmade
10990,64.59,64.59,0.0,2.3333,166.0,Yes,No,Handmade
10991,3.0,3.0,0.0,5.0,21.0,No,No,Handmade
10992,12.95,12.95,0.0,4.92,4428.0,Yes,No,Handmade
10993,4.99,4.99,0.0,4.8966,123.0,No,No,Handmade
10994,7.16,7.16,0.0,4.9,5528.0,No,No,Handmade
10995,4.47,8.95,50.0,4.8889,1413.0,Yes,No,Handmade
10996,3.95,3.95,0.0,4.8839999999999995,1406.0,Yes,No,Handmade
10997,9.0,15.0,40.0,4.925,6575.0,No,No,Handmade
10998,142.0,142.0,0.0,5.0,10.0,Yes,No,Handmade
10999,142.0,142.0,0.0,5.0,10.0,Yes,No,Handmade
11000,0.99,0.99,0.0,4.9545,83.0,No,No,Handmade
11001,142.0,142.0,0.0,5.0,10.0,Yes,No,Handmade
11002,16.5,22.0,25.0,4.5,456.0,No,No,Handmade
11003,7.39,10.56,30.0,4.9207,2645.0,No,No,Handmade
11004,7.99,7.99,0.0,4.9722,90.0,No,No,Handmade
11005,12.0,12.0,0.0,4.7989,2888.0,Yes,No,Handmade
11006,142.0,142.0,0.0,5.0,10.0,Yes,No,Handmade
11007,10.0,10.0,0.0,4.9247,996.0,Yes,No,Handmade
11008,60.0,60.0,0.0,4.9375,5078.0,Yes,No,Handmade
11009,14.99,14.99,0.0,4.9657,3993.0,Yes,No,Handmade
11010,15.97,15.97,0.0,5.0,45.0,Yes,No,Handmade
11011,17.5,17.5,0.0,4.9773,2024.0,Yes,No,Handmade
11012,8.0,8.0,0.0,,,No,No,Handmade
11013,15.0,15.0,0.0,1.0,188.0,No,No,Handmade
11014,12.73,12.73,0.0,5.0,359.0,Yes,No,Handmade
11015,11.5,11.5,0.0,4.9612,103.0,No,No,Handmade
11016,9.0,15.0,40.0,4.8947,880.0,No,No,Handmade
11017,12.0,12.0,0.0,4.9375,514.0,Yes,No,Handmade
11018,50.0,50.0,0.0,5.0,664.0,No,No,Handmade
11019,4.75,4.75,0.0,4.9565,203.0,No,No,Handmade
11020,10.77,10.77,0.0,,,Yes,No,Handmade
11021,20.34,20.34,0.0,5.0,231.0,Yes,No,Handmade
11022,2.87,2.87,0.0,4.9598,1601.0,No,No,Handmade
11023,11.99,11.99,0.0,4.9748,251.0,No,No,Handmade
11024,9.0,9.0,0.0,5.0,24.0,Yes,No,Handmade
11025,4.22,4.97,15.0,5.0,2.0,No,No,Handmade
11026,17.22,17.22,0.0,,,No,No,Handmade
11027,5.98,11.97,50.0,4.9355,870.0,No,No,Handmade
11028,5.95,8.5,30.0,4.9503,6744.0,No,No,Handmade
11029,10.0,10.0,0.0,4.8148,386.0,No,No,Handmade
11030,7.5,7.5,0.0,4.9024,791.0,No,No,Handmade
11031,29.92,37.4,20.0,4.9789,4360.0,Yes,No,Handmade
11032,5.98,11.97,50.0,4.9355,870.0,No,No,Handmade
11033,3.88,4.31,10.0,4.9481,3237.0,No,No,Handmade
11034,8.5,8.5,0.0,,,Yes,No,Handmade
11035,5.3,5.3,0.0,5.0,202.0,Yes,No,Handmade
11036,6.0,6.0,0.0,4.9866,686.0,Yes,No,Handmade
11037,8.5,8.5,0.0,4.9,658.0,No,No,Handmade
11038,0.72,0.72,0.0,4.9956,322.0,No,No,Handmade
11039,6.6,6.6,0.0,4.9524,608.0,Yes,No,Handmade
11040,4.39,4.39,0.0,5.0,138.0,No,No,Handmade
11041,1.69,1.69,0.0,4.8571,51.0,No,No,Handmade
11042,1.0,1.0,0.0,4.9231,1578.0,Yes,No,Handmade
11043,6.55,6.55,0.0,4.92,1814.0,Yes,No,Handmade
11044,8.0,8.0,0.0,4.8919,3190.0,Yes,No,Handmade
11045,9.99,9.99,0.0,4.9185,4031.0,No,No,Handmade
11046,11.97,11.97,0.0,,,No,No,Handmade
11047,10.0,24.99,60.0,5.0,3.0,No,No,Handmade
11048,13.0,13.0,0.0,5.0,128.0,Yes,No,Handmade
11049,1.6,1.6,0.0,4.95,107.0,No,No,Handmade
11050,12.0,15.0,20.0,4.9231,3595.0,Yes,No,Handmade
11051,13.5,15.0,10.0,4.9987,1611.0,Yes,No,Handmade
11052,40.0,40.0,0.0,4.8333,1212.0,Yes,No,Handmade
11053,7.6,7.6,0.0,5.0,1156.0,Yes,No,Handmade
11054,15.49,15.49,0.0,4.9094,599.0,No,No,Handmade
11055,178.0,178.0,0.0,4.9339,726.0,Yes,No,Handmade
11056,56.5,56.5,0.0,4.9738,2513.0,Yes,No,Handmade
11057,2.86,2.86,0.0,5.0,136.0,Yes,No,Handmade
11058,7.18,8.98,20.0,4.8042,2096.0,No,No,Handmade
11059,5.02,5.02,0.0,2.6,55.0,No,No,Handmade
11060,5.74,5.74,0.0,4.7316,1116.0,No,No,Handmade
11061,4.19,4.19,0.0,4.9655,1030.0,No,No,Handmade
11062,5.5,5.5,0.0,4.8736,128.0,Yes,No,Handmade
11063,5.0,5.0,0.0,4.9241,897.0,Yes,No,Handmade
11064,7.04,11.74,40.0,4.8169,75.0,No,No,Handmade
11065,15.99,19.99,20.0,5.0,113.0,No,No,Handmade
11066,6.99,6.99,0.0,4.9037,11028.0,No,No,Handmade
11067,5.4,9.0,40.0,4.9582,7211.0,No,No,Handmade
11068,3.0,3.0,0.0,4.9699,2097.0,No,No,Handmade
11069,7.22,8.02,10.0,4.7905,1813.0,No,No,Handmade
11070,1.44,1.44,0.0,4.9203,804.0,No,No,Handmade
11071,9.99,9.99,0.0,5.0,144.0,No,No,Handmade
11072,5.95,8.5,30.0,4.9683,1370.0,No,No,Handmade
11073,10.0,20.0,50.0,4.8421,1453.0,No,No,Handmade
11074,12.5,12.5,0.0,4.9709,2256.0,Yes,No,Handmade
11075,3.88,4.31,10.0,4.9481,3237.0,No,No,Handmade
11076,5.6,8.0,30.0,4.8833,1722.0,No,No,Handmade
11077,4.0,4.0,0.0,5.0,207.0,No,No,Handmade
11078,5.25,5.25,0.0,,,Yes,No,Handmade
11079,4.0,4.0,0.0,5.0,337.0,Yes,No,Handmade
11080,103.72,103.72,0.0,5.0,138.0,No,No,Handmade
11081,12.99,12.99,0.0,5.0,134.0,Yes,No,Handmade
11082,15.0,15.0,0.0,4.5,26.0,Yes,No,Handmade
11083,1.44,1.44,0.0,4.861000000000001,2075.0,No,No,Handmade
11084,9.99,9.99,0.0,4.9301,3641.0,No,No,Handmade
11085,9.99,9.99,0.0,4.9301,3641.0,No,No,Handmade
11086,1.6,1.6,0.0,4.75,453.0,No,No,Handmade
11087,9.99,9.99,0.0,4.9301,3641.0,No,No,Handmade
11088,20.0,20.0,0.0,4.875,1055.0,Yes,No,Handmade
11089,13.0,13.0,0.0,4.9898,11190.0,Yes,No,Handmade
11090,3.75,3.75,0.0,4.9593,1459.0,Yes,No,Handmade
11091,10.2,10.2,0.0,5.0,21.0,No,No,Handmade
11092,4.0,4.0,0.0,4.9375,514.0,No,No,Handmade
11093,9.99,9.99,0.0,5.0,144.0,Yes,No,Handmade
11094,40.0,40.0,0.0,5.0,8.0,Yes,No,Handmade
11095,12.0,12.0,0.0,4.8831,1181.0,No,No,Handmade
11096,7.18,7.18,0.0,4.9251,7202.0,No,No,Handmade
11097,15.0,15.0,0.0,4.8936,499.0,No,No,Handmade
11098,0.77,1.1,30.0,4.979,1144.0,No,No,Handmade
11099,41.1,41.1,0.0,4.9655,1030.0,Yes,No,Handmade
11100,19.95,19.95,0.0,,,No,No,Handmade
11101,142.0,142.0,0.0,5.0,10.0,Yes,No,Handmade
11102,97.9,97.9,0.0,4.6667,231.0,Yes,No,Handmade
11103,1.44,1.44,0.0,4.861000000000001,2075.0,No,No,Handmade
11104,142.0,142.0,0.0,5.0,10.0,Yes,No,Handmade
11105,7.99,7.99,0.0,5.0,192.0,No,No,Handmade
11106,28.0,28.0,0.0,4.954,1337.0,No,No,Handmade
11107,17.22,17.22,0.0,4.8839999999999995,1406.0,Yes,No,Handmade
11108,4.19,4.19,0.0,4.5946,308.0,No,No,Handmade
11109,25.11,25.11,0.0,5.0,131.0,No,No,Handmade
11110,25.12,25.12,0.0,5.0,1096.0,Yes,No,Handmade
11111,8.91,8.91,0.0,4.9783,466.0,No,No,Handmade
11112,25.0,25.0,0.0,4.9315,1286.0,Yes,No,Handmade
11113,50.0,50.0,0.0,4.9933,1237.0,Yes,No,Handmade
11114,1.8,1.8,0.0,4.7383,246.0,No,No,Handmade
11115,3.0,3.0,0.0,4.8941,1091.0,Yes,No,Handmade
11116,1.0,1.0,0.0,,,No,No,Handmade
11117,19.95,19.95,0.0,5.0,139.0,Yes,No,Handmade
11118,25.0,25.0,0.0,4.9813,361.0,No,Yes,Handmade
11119,1.44,1.44,0.0,4.9192,4825.0,No,No,Handmade
11120,25.0,25.0,0.0,5.0,133.0,Yes,No,Handmade
11121,5.0,5.0,0.0,5.0,249.0,Yes,No,Handmade
11122,6.0,6.0,0.0,4.9407,3005.0,Yes,No,Handmade
11123,4.3,8.6,50.0,4.876,5791.0,No,No,Handmade
11124,3.5,3.5,0.0,,,No,No,Handmade
11125,15.0,15.0,0.0,4.978,6152.0,Yes,No,Handmade
11126,1.72,1.72,0.0,4.4162,357.0,No,Yes,Handmade
11127,15.99,19.99,20.0,5.0,113.0,No,No,Handmade
11128,9.94,12.42,20.0,4.9527,1151.0,No,No,Handmade
11129,3.0,3.0,0.0,5.0,67.0,No,No,Handmade
11130,4.31,4.31,0.0,4.8228,117.0,No,No,Handmade
11131,7.99,7.99,0.0,5.0,471.0,No,No,Handmade
11132,14.99,14.99,0.0,5.0,1.0,No,No,Handmade
11133,0.22,0.22,0.0,4.9311,1321.0,Yes,No,Handmade
11134,4.75,4.75,0.0,4.9507,2136.0,No,No,Handmade
11135,12.5,12.5,0.0,4.9487,1492.0,Yes,No,Handmade
11136,1200.0,1200.0,0.0,4.7692,452.0,Yes,No,Handmade
11137,1.75,1.75,0.0,4.7742,367.0,No,No,Handmade
11138,9.0,9.0,0.0,4.8305,1658.0,No,No,Handmade
11139,40.0,40.0,0.0,5.0,1971.0,Yes,No,Handmade
11140,12.99,12.99,0.0,4.9041,2682.0,Yes,No,Handmade
11141,18.0,18.0,0.0,4.9574,6270.0,Yes,No,Handmade
11142,5.73,5.73,0.0,4.9,5528.0,No,No,Handmade
11143,2.9,2.9,0.0,5.0,26.0,Yes,No,Handmade
11144,12.0,12.0,0.0,,,Yes,No,Handmade
11145,15.49,30.99,50.0,4.8621,88.0,No,No,Handmade
11146,21.53,21.53,0.0,5.0,22.0,No,No,Handmade
11147,16.59,16.59,0.0,5.0,2.0,No,No,Handmade
11148,33.53,33.53,0.0,4.675,195.0,No,No,Handmade
11149,8.61,8.61,0.0,4.9133,646.0,No,No,Handmade
11150,13.69,13.69,0.0,4.8214,89.0,Yes,No,Handmade
11151,20.0,20.0,0.0,4.3667,1071.0,Yes,No,Handmade
11152,4.95,4.95,0.0,4.7667,1767.0,Yes,No,Handmade
11153,9.99,9.99,0.0,4.8957,8328.0,Yes,No,Handmade
11154,10.0,10.0,0.0,4.95,225.0,Yes,No,Handmade
11155,50.0,50.0,0.0,4.9753,1921.0,Yes,No,Handmade
11156,10.5,10.5,0.0,5.0,1159.0,Yes,No,Handmade
11157,9.77,11.5,15.0,4.8791,465.0,No,No,Handmade
11158,2.01,2.01,0.0,4.9622,217.0,No,No,Handmade
11159,4.8,4.8,0.0,4.9659,1293.0,No,No,Handmade
11160,12.73,12.73,0.0,5.0,359.0,Yes,No,Handmade
11161,1.75,1.75,0.0,4.9474,115.0,Yes,No,Handmade
11162,13.0,13.0,0.0,,,Yes,No,Handmade
11163,2.7,2.7,0.0,4.8182,331.0,No,No,Handmade
11164,9.59,15.99,40.0,4.8958,1198.0,No,No,Handmade
11165,6.99,6.99,0.0,4.9505,3686.0,No,No,Handmade
11166,3.0,3.0,0.0,4.8,301.0,Yes,No,Handmade
11167,3.48,3.48,0.0,5.0,143.0,No,No,Handmade
11168,11.99,14.99,20.0,5.0,113.0,No,No,Handmade
11169,10.0,10.0,0.0,5.0,190.0,No,No,Handmade
11170,2.5,2.5,0.0,,,No,No,Handmade
11171,20.0,20.0,0.0,5.0,139.0,Yes,No,Handmade
11172,2.75,2.75,0.0,5.0,965.0,Yes,No,Handmade
11173,26.25,26.25,0.0,5.0,1386.0,Yes,No,Handmade
11174,4.5,4.5,0.0,,,No,No,Handmade
11175,16.0,16.0,0.0,4.9701,784.0,Yes,No,Handmade
11176,5.0,5.0,0.0,4.8,301.0,Yes,No,Handmade
11177,4.87,9.75,50.0,5.0,1.0,No,No,Handmade
11178,7.12,14.25,50.0,5.0,1.0,No,No,Handmade
11179,15.0,15.0,0.0,4.9,67.0,No,No,Handmade
11180,1.3,1.3,0.0,5.0,4097.0,Yes,No,Handmade
11181,15.0,15.0,0.0,5.0,2474.0,Yes,No,Handmade
11182,18.0,18.0,0.0,4.7989,2888.0,No,No,Handmade
11183,7.0,7.0,0.0,4.9811,112.0,No,No,Handmade
11184,3.59,3.59,0.0,4.8839999999999995,1406.0,Yes,No,Handmade
11185,8.5,8.5,0.0,4.7647,675.0,Yes,No,Handmade
11186,5.0,5.0,0.0,4.9341,1465.0,No,No,Handmade
11187,5.0,5.0,0.0,4.7797,245.0,No,No,Handmade
11188,8.0,8.0,0.0,5.0,723.0,Yes,No,Handmade
11189,11.97,11.97,0.0,4.9713,248.0,Yes,No,Handmade
11190,15.0,15.0,0.0,4.978,6152.0,Yes,No,Handmade
11191,15.0,15.0,0.0,4.978,6152.0,Yes,No,Handmade
11192,7.99,7.99,0.0,4.8625,1456.0,No,No,Handmade
11193,60.0,60.0,0.0,4.9301,3641.0,Yes,No,Handmade
11194,15.0,15.0,0.0,4.978,6152.0,Yes,No,Handmade
11195,9.0,15.0,40.0,4.9565,942.0,No,No,Handmade
11196,14.5,14.5,0.0,4.5,70.0,Yes,No,Handmade
11197,9.25,9.25,0.0,4.9871,1246.0,Yes,No,Handmade
11198,3.0,3.0,0.0,4.8,301.0,Yes,No,Handmade
11199,24.99,24.99,0.0,5.0,374.0,Yes,No,Handmade
11200,7.0,7.0,0.0,4.9904,221.0,Yes,No,Handmade
11201,9.69,9.69,0.0,4.9444,145.0,No,No,Handmade
11202,10.0,10.0,0.0,5.0,598.0,Yes,No,Handmade
11203,0.7,1.0,30.0,4.9574,13988.0,Yes,No,Handmade
11204,5.95,7.0,15.0,4.9068,377.0,No,No,Handmade
11205,0.78,0.86,9.0,4.9737,2463.0,No,No,Handmade
11206,15.0,15.0,0.0,4.6667,164.0,Yes,No,Handmade
11207,7.5,7.5,0.0,4.9510000000000005,564.0,Yes,No,Handmade
11208,9.99,9.99,0.0,4.9514,1100.0,No,No,Handmade
11209,7.16,7.16,0.0,4.5704,1115.0,No,No,Handmade
11210,0.34,0.34,0.0,4.9386,307.0,Yes,Yes,Handmade
11211,1.5,2.0,25.0,4.979,1144.0,No,No,Handmade
11212,18.0,18.0,0.0,4.9574,6270.0,Yes,No,Handmade
11213,13.5,13.5,0.0,4.9421,1027.0,Yes,No,Handmade
11214,4.0,4.0,0.0,4.9167,121.0,No,No,Handmade
11215,8.68,8.68,0.0,5.0,27.0,Yes,No,Handmade
11216,6.96,9.94,30.0,4.9286,155.0,No,No,Handmade
11217,5.0,5.0,0.0,4.8,1221.0,No,No,Handmade
11218,9.32,9.32,0.0,5.0,69.0,Yes,No,Handmade
11219,3.0,3.0,0.0,4.9744,492.0,Yes,No,Handmade
11220,1.5,1.5,0.0,4.9688,189.0,No,No,Handmade
11221,12.0,12.0,0.0,5.0,186.0,No,No,Handmade
11222,6.21,6.21,0.0,,,No,No,Handmade
11223,0.67,0.75,11.0,5.0,4.0,Yes,No,Handmade
11224,12.75,15.0,15.0,4.8845,2990.0,Yes,No,Handmade
11225,1.4,1.4,0.0,5.0,110.0,No,No,Handmade
11226,8.0,8.0,0.0,4.7989,2888.0,Yes,No,Handmade
11227,1.0,1.0,0.0,4.8235,5079.0,Yes,No,Handmade
11228,14.0,14.0,0.0,4.9318,948.0,No,No,Handmade
11229,2.19,2.19,0.0,5.0,138.0,No,No,Handmade
11230,18.22,26.03,30.0,4.9494,9994.0,Yes,No,Handmade
11231,11.4,19.0,40.0,4.9298,1221.0,Yes,No,Handmade
11232,4.02,4.02,0.0,,,No,No,Handmade
11233,1.75,1.75,0.0,4.9474,115.0,No,No,Handmade
