,Price,Original_Price,Off(%),Rating,Reviews,Free_shipping,Best_seller,Season
161,60.0,60.0,0.0,4.9755,1920.0,Yes,No,Winter
162,5.5,5.5,0.0,4.9871,1240.0,Yes,No,Winter
163,38.1,63.49,40.0,5.0,11.0,No,No,Winter
164,0.72,0.72,0.0,4.9312,1303.0,Yes,No,Winter
165,6.99,9.99,30.0,4.8706,378.0,No,No,Winter
166,5.0,5.0,0.0,4.8571,49.0,Yes,No,Winter
167,1.44,1.44,0.0,5.0,58.0,No,No,Winter
168,57.65,57.65,0.0,5.0,4.0,Yes,No,Winter
169,7.99,7.99,0.0,4.8205,60.0,No,No,Winter
170,5.15,5.15,0.0,4.9054,85.0,Yes,No,Winter
171,40.0,40.0,0.0,4.9116,401.0,Yes,No,Winter
172,2.0,2.0,0.0,4.931,928.0,Yes,No,Winter
173,50.0,50.0,0.0,4.9429,453.0,Yes,No,Winter
174,3.99,3.99,0.0,,,No,No,Winter
175,4.9,7.0,30.0,4.9679,1350.0,No,No,Winter
176,10.99,10.99,0.0,4.9926,493.0,Yes,No,Winter
177,77.0,77.0,0.0,4.7809,1992.0,Yes,No,Winter
178,5.0,5.0,0.0,4.9855,1024.0,Yes,No,Winter
179,15.0,15.0,0.0,4.9091,468.0,Yes,No,Winter
180,9.37,9.37,0.0,5.0,86.0,No,No,Winter
181,9.99,9.99,0.0,5.0,76.0,No,No,Winter
182,4.95,4.95,0.0,4.9231,13.0,Yes,No,Winter
183,24.99,24.99,0.0,4.9944,498.0,No,No,Winter
184,5.99,11.99,50.0,4.9598,763.0,No,No,Winter
185,8.0,8.0,0.0,5.0,25.0,No,No,Winter
186,9.09,12.99,30.0,4.9444,2012.0,No,No,Winter
187,10.2,17.0,40.0,4.9577,7189.0,No,No,Winter
188,8.0,8.0,0.0,4.9607,2025.0,No,No,Winter
189,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Winter
190,2.16,2.16,0.0,4.9241,2470.0,No,No,Winter
191,5.6,5.6,0.0,4.9510000000000005,1306.0,No,No,Winter
192,4.95,4.95,0.0,4.7586,1766.0,Yes,No,Winter
193,19.5,19.5,0.0,5.0,438.0,Yes,No,Winter
194,6.99,9.99,30.0,4.921,1334.0,No,No,Winter
195,10.0,10.0,0.0,5.0,1970.0,Yes,No,Winter
196,19.85,39.7,50.0,5.0,21.0,Yes,No,Winter
197,5.0,5.0,0.0,4.9326,835.0,No,No,Winter
198,489.98,489.98,0.0,4.9724,1943.0,No,No,Winter
199,3.75,3.75,0.0,4.7719,293.0,Yes,No,Winter
200,1.03,1.15,10.0,4.7368,81.0,No,No,Winter
201,9.05,9.05,0.0,4.933,198.0,No,No,Winter
202,7.99,7.99,0.0,4.8205,60.0,No,No,Winter
203,3.99,4.99,20.0,4.9572,680.0,No,No,Winter
204,3.99,3.99,0.0,,,No,No,Winter
205,3.95,3.95,0.0,4.9231,13.0,Yes,No,Winter
206,10.5,14.0,25.0,4.9795,3889.0,Yes,No,Winter
207,50.0,50.0,0.0,4.9429,453.0,Yes,No,Winter
208,5.4,9.0,40.0,4.9577,7189.0,No,No,Winter
209,30.0,30.0,0.0,4.9875,2039.0,Yes,No,Winter
210,12.0,12.0,0.0,4.9504,1620.0,Yes,No,Winter
211,8.0,8.0,0.0,4.9841,82.0,No,No,Winter
212,11.9,11.9,0.0,4.9355,870.0,No,No,Winter
213,1.44,1.44,0.0,5.0,11.0,No,No,Winter
214,11.04,11.04,0.0,4.4286,7.0,No,No,Winter
215,12.77,12.77,0.0,5.0,35.0,No,No,Winter
216,1.44,1.44,0.0,5.0,58.0,No,No,Winter
217,8.0,8.0,0.0,4.9444,229.0,No,No,Winter
218,12.0,12.0,0.0,4.9697,579.0,Yes,No,Winter
219,5.0,5.0,0.0,4.8863,10183.0,Yes,No,Winter
220,19.99,19.99,0.0,4.8938,294.0,No,No,Winter
221,15.0,15.0,0.0,4.9755,1920.0,Yes,No,Winter
222,15.0,15.0,0.0,,,Yes,No,Winter
223,1.43,1.43,0.0,4.8605,2064.0,No,No,Winter
224,16.0,16.0,0.0,4.9549,1313.0,Yes,No,Winter
225,7.0,7.0,0.0,4.9293,3633.0,No,No,Winter
226,8.99,8.99,0.0,5.0,377.0,Yes,No,Winter
227,4.99,4.99,0.0,4.9631,544.0,Yes,No,Winter
228,1.08,1.08,0.0,4.9444,58.0,No,No,Winter
229,6.0,6.0,0.0,4.9506,1943.0,Yes,No,Winter
230,90.79,90.79,0.0,5.0,87.0,No,No,Winter
231,22.95,22.95,0.0,5.0,727.0,Yes,No,Winter
232,4.4,8.8,50.0,4.8783,5772.0,No,No,Winter
233,0.36,0.36,0.0,4.9364,303.0,Yes,No,Winter
234,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Winter
235,12.0,12.0,0.0,4.9363,1793.0,Yes,No,Winter
236,17.99,17.99,0.0,4.7586,1766.0,Yes,No,Winter
237,8.07,8.07,0.0,4.9510000000000005,1306.0,No,No,Winter
238,19.85,39.7,50.0,5.0,21.0,Yes,No,Winter
239,6.99,9.99,30.0,4.921,1334.0,No,No,Winter
240,9.59,11.99,20.0,4.9572,680.0,No,No,Winter
241,5.0,5.0,0.0,4.9326,835.0,No,No,Winter
242,15.87,15.87,0.0,4.9355,870.0,No,No,Winter
243,10.5,14.0,25.0,4.9795,3889.0,Yes,No,Winter
244,11.04,11.04,0.0,4.4286,7.0,No,No,Winter
245,3.95,3.95,0.0,4.9231,13.0,Yes,No,Winter
246,630.49,630.49,0.0,4.9724,1943.0,No,No,Winter
247,4.99,4.99,0.0,4.9631,544.0,Yes,No,Winter
248,12.22,17.46,30.0,5.0,11.0,No,No,Winter
249,7.0,10.0,30.0,4.9505,4584.0,No,No,Winter
250,9.79,13.99,30.0,4.9444,2012.0,No,No,Winter
251,5.99,9.99,40.0,4.9298,1220.0,No,No,Winter
252,5.58,9.3,40.0,4.9239999999999995,6549.0,No,No,Winter
253,0.2,0.2,0.0,4.9841,317.0,Yes,No,Winter
254,7.73,7.73,0.0,,,Yes,No,Winter
255,6.0,6.0,0.0,4.7984,611.0,No,No,Winter
256,3.9,3.9,0.0,4.9796,18848.0,No,No,Winter
257,8.5,8.5,0.0,5.0,2.0,No,No,Winter
258,7.96,9.95,20.0,4.9574,195.0,No,No,Winter
259,11.99,11.99,0.0,5.0,5.0,No,No,Winter
260,29.25,39.0,25.0,5.0,143.0,No,No,Winter
261,28.82,28.82,0.0,4.9813,2094.0,Yes,No,Winter
262,20.0,20.0,0.0,4.9351,1968.0,Yes,No,Winter
263,9.05,9.05,0.0,4.933,198.0,No,No,Winter
264,6.2,6.2,0.0,5.0,86.0,Yes,No,Winter
265,5.0,5.0,0.0,5.0,7.0,No,No,Winter
266,19.5,19.5,0.0,5.0,438.0,Yes,No,Winter
267,10.8,12.0,10.0,4.9549,6691.0,Yes,No,Winter
268,8.57,8.57,0.0,5.0,1096.0,No,No,Winter
269,5.0,5.0,0.0,4.8571,49.0,Yes,No,Winter
270,20.0,20.0,0.0,4.9202,209.0,Yes,No,Winter
271,10.0,10.0,0.0,4.9283,820.0,No,No,Winter
272,10.99,10.99,0.0,4.9926,493.0,Yes,No,Winter
273,6.0,6.0,0.0,4.9407,3002.0,Yes,No,Winter
274,1.43,1.43,0.0,4.8605,2064.0,No,No,Winter
275,5.99,5.99,0.0,5.0,24.0,No,No,Winter
276,9.0,9.0,0.0,4.9755,1920.0,Yes,No,Winter
277,3.9,5.2,25.0,4.7333,15.0,No,No,Winter
278,5.0,5.0,0.0,4.9451,839.0,Yes,No,Winter
279,6.13,6.13,0.0,5.0,26.0,No,No,Winter
280,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Winter
281,4.95,4.95,0.0,4.7586,1766.0,Yes,No,Winter
282,5.0,5.0,0.0,4.9326,835.0,No,No,Winter
283,6.99,9.99,30.0,4.921,1334.0,No,No,Winter
284,4.79,5.99,20.0,4.9572,680.0,No,No,Winter
285,19.85,39.7,50.0,5.0,21.0,Yes,No,Winter
286,11.9,11.9,0.0,4.9355,870.0,No,No,Winter
287,3.95,3.95,0.0,4.9231,13.0,Yes,No,Winter
288,7.96,9.95,20.0,4.9574,195.0,No,No,Winter
289,4.99,4.99,0.0,4.9631,544.0,Yes,No,Winter
290,3.9,3.9,0.0,4.9796,18848.0,No,No,Winter
291,75.66,75.66,0.0,4.9813,2094.0,No,No,Winter
292,3.0,3.0,0.0,4.9737,87.0,No,No,Winter
293,6.2,6.2,0.0,5.0,86.0,Yes,No,Winter
294,10.32,10.32,0.0,5.0,30.0,No,No,Winter
295,12.0,12.0,0.0,4.9435,1977.0,Yes,No,Winter
296,10.99,10.99,0.0,4.987,529.0,Yes,No,Winter
297,15.0,15.0,0.0,5.0,203.0,Yes,No,Winter
298,60.0,60.0,0.0,4.9755,1920.0,Yes,No,Winter
299,24.22,28.5,15.0,4.9756,71.0,No,No,Winter
300,4.4,8.8,50.0,4.8783,5772.0,No,No,Winter
301,14.0,14.0,0.0,5.0,861.0,Yes,No,Winter
302,8.57,10.71,20.0,4.7727,65.0,No,No,Winter
303,1.6,1.6,0.0,,,No,No,Winter
304,12.77,12.77,0.0,5.0,35.0,No,No,Winter
305,10.0,10.0,0.0,,,No,No,Winter
306,5.4,9.0,40.0,4.9577,7189.0,No,No,Winter
307,0.72,0.72,0.0,4.9312,1303.0,Yes,No,Winter
308,265.0,265.0,0.0,4.9306,337.0,No,No,Winter
309,10.98,10.98,0.0,4.9319999999999995,815.0,No,No,Winter
310,39.0,39.0,0.0,,,No,No,Winter
311,9.99,9.99,0.0,4.8438,117.0,Yes,No,Winter
312,16.0,16.0,0.0,5.0,19.0,Yes,No,Winter
313,10.0,10.0,0.0,4.5455,18.0,Yes,No,Winter
314,15.0,15.0,0.0,5.0,44.0,No,No,Winter
315,12.0,12.0,0.0,4.8889,21.0,Yes,No,Winter
316,4.26,4.26,0.0,4.8483,405.0,No,No,Winter
317,9.95,9.95,0.0,4.9944,498.0,No,No,Winter
318,1.44,1.44,0.0,5.0,58.0,No,No,Winter
319,1.5,1.5,0.0,5.0,54.0,Yes,No,Winter
320,15.0,15.0,0.0,5.0,34.0,Yes,No,Winter
321,10.0,10.0,0.0,5.0,1165.0,Yes,No,Winter
322,10.0,10.0,0.0,4.9787,460.0,No,No,Winter
323,0.2,0.2,0.0,4.9841,317.0,Yes,No,Winter
324,12.8,12.8,0.0,5.0,204.0,Yes,No,Winter
325,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Winter
326,5.0,5.0,0.0,4.9326,835.0,No,No,Winter
327,6.29,8.99,30.0,4.921,1334.0,No,No,Winter
328,7.95,7.95,0.0,4.7586,1766.0,Yes,No,Winter
329,19.85,39.7,50.0,5.0,21.0,Yes,No,Winter
330,4.95,4.95,0.0,4.9231,13.0,Yes,No,Winter
331,15.87,15.87,0.0,4.9355,870.0,No,No,Winter
332,6.2,6.2,0.0,5.0,86.0,No,No,Winter
333,68.45,68.45,0.0,4.9813,2094.0,No,No,Winter
334,15.0,15.0,0.0,5.0,44.0,No,No,Winter
335,39.0,39.0,0.0,,,No,No,Winter
336,15.96,19.95,20.0,4.9574,195.0,No,No,Winter
337,10.0,10.0,0.0,,,No,No,Winter
338,12.32,14.5,15.0,4.9756,71.0,No,No,Winter
339,9.95,9.95,0.0,4.9944,498.0,No,No,Winter
340,3.9,3.9,0.0,4.9796,18848.0,No,No,Winter
341,4.8,4.8,0.0,4.9506,1943.0,Yes,No,Winter
342,5.99,11.99,50.0,4.9598,763.0,No,No,Winter
343,10.0,10.0,0.0,5.0,733.0,Yes,No,Winter
344,5.0,5.0,0.0,4.9855,1024.0,Yes,No,Winter
345,14.99,14.99,0.0,4.8205,60.0,No,No,Winter
346,4.4,8.8,50.0,4.8783,5772.0,No,No,Winter
347,7.0,7.0,0.0,4.96,42.0,No,No,Winter
348,5.94,6.99,15.0,4.9216,357.0,No,No,Winter
349,8.0,8.0,0.0,5.0,210.0,Yes,No,Winter
350,19.8,22.0,10.0,4.9549,6691.0,Yes,No,Winter
351,5.99,5.99,0.0,5.0,24.0,No,No,Winter
352,12.42,12.42,0.0,5.0,9.0,No,No,Winter
353,14.99,14.99,0.0,4.8887,3024.0,No,No,Winter
354,10.2,17.0,40.0,4.9577,7189.0,No,No,Winter
355,4.9,7.0,30.0,4.9679,1350.0,No,No,Winter
356,7.75,7.75,0.0,4.9857,275.0,No,No,Winter
357,15.29,16.99,10.0,4.9577,89.0,No,No,Winter
358,57.65,57.65,0.0,5.0,4.0,Yes,No,Winter
359,1.85,2.06,10.0,4.7368,81.0,No,No,Winter
360,5.76,7.2,20.0,5.0,14.0,No,No,Winter
361,8.59,8.59,0.0,,,No,No,Winter
362,5.0,5.0,0.0,4.9697,579.0,Yes,No,Winter
363,7.49,9.99,25.0,4.9175,3999.0,No,No,Winter
364,8.0,8.0,0.0,4.9607,2025.0,No,No,Winter
365,3.75,3.75,0.0,4.9375,55.0,Yes,No,Winter
366,5.5,5.5,0.0,4.9298,333.0,No,No,Winter
367,7.0,7.0,0.0,4.0,4.0,No,No,Winter
368,1.44,1.44,0.0,5.0,58.0,No,No,Winter
369,25.0,25.0,0.0,4.9086,3599.0,No,No,Winter
370,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Winter
371,10.0,10.0,0.0,4.9326,835.0,No,No,Winter
372,16.79,23.99,30.0,4.921,1334.0,No,No,Winter
373,19.85,39.7,50.0,5.0,21.0,Yes,No,Winter
374,4.95,4.95,0.0,4.9231,13.0,Yes,No,Winter
375,15.0,15.0,0.0,5.0,44.0,No,No,Winter
376,6.2,6.2,0.0,5.0,86.0,No,No,Winter
377,14.99,14.99,0.0,4.8205,60.0,No,No,Winter
378,10.0,10.0,0.0,,,No,No,Winter
379,5.99,11.99,50.0,4.9598,763.0,No,No,Winter
380,7.96,9.95,20.0,4.9574,195.0,No,No,Winter
381,5.99,5.99,0.0,5.0,24.0,No,No,Winter
382,6.0,6.0,0.0,4.9506,1943.0,Yes,No,Winter
383,21.59,23.99,10.0,4.9577,89.0,No,No,Winter
384,4.4,8.8,50.0,4.8783,5772.0,No,No,Winter
385,20.0,20.0,0.0,4.8857,172.0,Yes,No,Winter
386,5.5,5.5,0.0,5.0,3.0,No,No,Winter
387,1.44,1.44,0.0,4.9394,95.0,No,No,Winter
388,108.08,108.08,0.0,5.0,12.0,Yes,No,Winter
389,23.56,29.44,20.0,4.9091,396.0,No,No,Winter
390,5.99,5.99,0.0,,,Yes,No,Winter
391,0.78,0.86,9.0,4.9733,2449.0,No,No,Winter
392,1.85,2.06,10.0,4.7368,81.0,No,No,Winter
393,1.44,1.44,0.0,5.0,11.0,No,No,Winter
394,12.25,12.25,0.0,4.2,10.0,No,No,Winter
395,22.95,22.95,0.0,5.0,727.0,Yes,No,Winter
396,12.0,12.0,0.0,,,Yes,No,Winter
397,9.99,9.99,0.0,4.8438,117.0,Yes,No,Winter
398,1.44,1.44,0.0,,,No,No,Winter
399,9.14,15.24,40.0,4.925,167.0,No,No,Winter
400,0.2,0.2,0.0,4.9841,317.0,Yes,No,Winter
401,12.97,12.97,0.0,4.9416,333.0,Yes,No,Winter
402,9.59,11.99,20.0,4.9572,680.0,No,No,Winter
403,5.4,9.0,40.0,4.9577,7189.0,No,No,Winter
404,94.0,94.0,0.0,4.9202,209.0,Yes,No,Winter
405,5.04,5.04,0.0,4.9724,1943.0,No,No,Winter
406,10.8,12.0,10.0,4.9549,6691.0,Yes,No,Winter
407,5.1,8.5,40.0,5.0,176.0,No,No,Winter
408,2.0,2.0,0.0,1.0,10.0,Yes,No,Winter
409,7.99,7.99,0.0,4.946000000000001,1207.0,No,No,Winter
410,33.75,45.0,25.0,5.0,143.0,No,No,Winter
411,5.75,5.75,0.0,4.9582,1451.0,Yes,No,Winter
412,12.75,15.0,15.0,4.8837,2228.0,Yes,No,Winter
413,6.0,6.0,0.0,4.7984,611.0,No,No,Winter
414,3.99,3.99,0.0,4.9605,348.0,Yes,No,Winter
415,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Winter
416,6.99,9.99,30.0,4.921,1334.0,No,No,Winter
417,5.0,5.0,0.0,4.9326,835.0,No,No,Winter
418,6.2,6.2,0.0,5.0,86.0,No,No,Winter
419,19.85,39.7,50.0,5.0,21.0,Yes,No,Winter
420,5.99,11.99,50.0,4.9598,763.0,No,No,Winter
421,5.0,5.0,0.0,4.9506,1943.0,Yes,No,Winter
422,5.99,5.99,0.0,,,Yes,No,Winter
423,12.0,12.0,0.0,,,Yes,No,Winter
424,9.89,10.99,10.0,4.9577,89.0,No,No,Winter
425,14.95,14.95,0.0,5.0,727.0,Yes,No,Winter
426,15.96,19.95,20.0,4.9574,195.0,No,No,Winter
427,5.4,9.0,40.0,4.9577,7189.0,No,No,Winter
428,12.75,15.0,15.0,4.8837,2228.0,Yes,No,Winter
429,9.99,9.99,0.0,4.9444,229.0,No,No,Winter
430,2.8,2.8,0.0,,,Yes,No,Winter
431,7.63,10.9,30.0,4.9521,1252.0,No,No,Winter
432,8.0,8.0,0.0,4.9841,82.0,No,No,Winter
433,12.95,12.95,0.0,5.0,17.0,No,No,Winter
434,15.0,15.0,0.0,4.8276,627.0,Yes,No,Winter
435,3.0,4.0,25.0,4.7333,15.0,No,No,Winter
436,7.75,7.75,0.0,4.9857,275.0,No,No,Winter
437,8.33,11.9,30.0,4.9715,2082.0,No,No,Winter
438,5.0,5.0,0.0,3.0,26.0,Yes,No,Winter
439,1.44,1.44,0.0,4.9394,95.0,No,No,Winter
440,5.99,9.99,40.0,4.9779,3295.0,No,No,Winter
441,1.44,1.44,0.0,5.0,11.0,No,No,Winter
442,67.0,67.0,0.0,4.9755,1920.0,Yes,No,Winter
443,6.59,10.99,40.0,4.966,2095.0,No,No,Winter
444,12.97,12.97,0.0,4.9416,333.0,Yes,No,Winter
445,11.9,11.9,0.0,4.9355,870.0,No,No,Winter
446,75.0,75.0,0.0,5.0,190.0,No,No,Winter
447,4.4,8.8,50.0,4.8783,5772.0,No,No,Winter
448,5.95,5.95,0.0,4.931,1469.0,Yes,No,Winter
449,10.0,10.0,0.0,,,No,No,Winter
450,9.59,11.99,20.0,4.9572,680.0,No,No,Winter
451,10.0,10.0,0.0,5.0,1970.0,Yes,No,Winter
452,15.0,15.0,0.0,4.913,423.0,Yes,No,Winter
453,9.59,15.99,40.0,4.8917,4650.0,No,No,Winter
454,23.31,23.31,0.0,5.0,2.0,No,No,Winter
455,12.0,12.0,0.0,4.8333,212.0,No,No,Winter
456,6.99,9.99,30.0,4.8706,378.0,No,No,Winter
457,5.2,6.5,20.0,5.0,112.0,No,No,Winter
458,12.99,12.99,0.0,4.9324,2679.0,Yes,No,Winter
459,1.44,1.44,0.0,5.0,18.0,No,No,Winter
460,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Winter
461,10.0,10.0,0.0,4.9326,835.0,No,No,Winter
462,6.99,9.99,30.0,4.921,1334.0,No,No,Winter
463,12.25,12.25,0.0,5.0,86.0,No,No,Winter
464,19.85,39.7,50.0,5.0,21.0,Yes,No,Winter
465,9.89,10.99,10.0,4.9577,89.0,No,No,Winter
466,14.95,14.95,0.0,5.0,727.0,Yes,No,Winter
467,12.75,15.0,15.0,4.8837,2228.0,Yes,No,Winter
468,10.0,10.0,0.0,4.9521,1252.0,Yes,No,Winter
469,4.8,4.8,0.0,4.9506,1943.0,Yes,No,Winter
470,7.96,9.95,20.0,4.9574,195.0,No,No,Winter
471,15.0,15.0,0.0,4.9755,1920.0,Yes,No,Winter
472,6.99,9.99,30.0,4.8706,378.0,No,No,Winter
473,5.4,9.0,40.0,4.9577,7189.0,No,No,Winter
474,10.0,10.0,0.0,4.6667,191.0,No,No,Winter
475,20.63,20.63,0.0,4.9355,870.0,No,No,Winter
476,195.0,195.0,0.0,5.0,140.0,No,No,Winter
477,5.99,5.99,0.0,5.0,1.0,No,No,Winter
478,121.05,121.05,0.0,5.0,283.0,No,No,Winter
479,5.58,9.3,40.0,4.9239999999999995,6549.0,No,No,Winter
480,4.4,8.8,50.0,4.8783,5772.0,No,No,Winter
481,7.0,7.0,0.0,,,No,No,Winter
482,10.0,10.0,0.0,4.9351,1968.0,No,No,Winter
483,38.1,63.49,40.0,5.0,11.0,No,No,Winter
484,3.5,3.5,0.0,4.7719,293.0,Yes,No,Winter
485,7.0,7.0,0.0,2.0,1.0,No,No,Winter
486,10.0,10.0,0.0,5.0,1970.0,Yes,No,Winter
487,2.36,2.36,0.0,5.0,55.0,Yes,No,Winter
488,1.51,2.52,40.0,4.9071,2609.0,Yes,No,Winter
489,19.54,22.99,15.0,4.8938,3750.0,No,No,Winter
490,15.0,15.0,0.0,5.0,34.0,Yes,No,Winter
491,13.45,14.95,10.0,4.8418,621.0,Yes,No,Winter
492,5.4,6.0,10.0,4.9545,953.0,Yes,No,Winter
493,1.3,1.3,0.0,5.0,4097.0,Yes,No,Winter
494,4.5,4.5,0.0,4.9231,293.0,No,No,Winter
495,10.99,10.99,0.0,5.0,4.0,No,No,Winter
496,7.0,7.0,0.0,4.9417,2281.0,No,No,Winter
497,15.0,15.0,0.0,4.9524,794.0,Yes,No,Winter
498,23.56,29.44,20.0,4.9091,396.0,No,No,Winter
499,22.0,22.0,0.0,5.0,1508.0,Yes,No,Winter
500,8.99,8.99,0.0,4.9589,1130.0,No,No,Winter
501,23.0,23.0,0.0,,,No,No,Winter
502,17.46,17.46,0.0,5.0,831.0,Yes,No,Winter
503,9.99,9.99,0.0,4.8764,20055.0,No,No,Winter
504,10.8,12.0,10.0,4.9549,6691.0,Yes,No,Winter
505,6.99,9.99,30.0,4.921,1334.0,No,No,Winter
506,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Winter
507,6.5,6.5,0.0,4.9326,835.0,Yes,No,Winter
508,6.2,6.2,0.0,5.0,86.0,No,No,Winter
509,15.0,15.0,0.0,4.9755,1920.0,Yes,No,Winter
510,9.89,10.99,10.0,4.9577,89.0,No,No,Winter
511,10.2,17.0,40.0,4.9577,7189.0,No,No,Winter
512,14.95,14.95,0.0,5.0,727.0,Yes,No,Winter
513,6.99,9.99,30.0,4.8706,378.0,No,No,Winter
514,7.0,7.0,0.0,2.0,1.0,No,No,Winter
515,10.0,10.0,0.0,5.0,1970.0,Yes,No,Winter
516,15.0,15.0,0.0,5.0,1508.0,Yes,No,Winter
517,5.5,5.5,0.0,,,Yes,No,Winter
518,7.24,7.24,0.0,,,No,No,Winter
519,9.95,9.95,0.0,4.9944,498.0,No,No,Winter
520,4.4,8.8,50.0,4.8783,5772.0,No,No,Winter
521,1.51,2.52,40.0,4.9071,2609.0,Yes,No,Winter
522,10.5,10.5,0.0,4.9583,425.0,No,No,Winter
523,15.0,15.0,0.0,4.9632,1403.0,Yes,No,Winter
524,8.9,8.9,0.0,,,Yes,No,Winter
525,18.35,21.59,15.0,4.9552,396.0,Yes,No,Winter
526,7.0,7.0,0.0,5.0,8.0,No,No,Winter
527,9.99,9.99,0.0,5.0,60.0,Yes,No,Winter
528,9.99,9.99,0.0,5.0,4.0,No,No,Winter
529,3.6,3.6,0.0,5.0,4.0,Yes,No,Winter
530,5.76,5.76,0.0,4.9724,1943.0,No,No,Winter
531,32.43,54.04,40.0,5.0,7.0,No,No,Winter
532,0.2,0.2,0.0,4.9841,317.0,Yes,No,Winter
533,8.0,8.0,0.0,4.9841,82.0,No,No,Winter
534,22.58,22.58,0.0,5.0,30.0,No,No,Winter
535,5.04,5.04,0.0,4.8854,1401.0,Yes,No,Winter
536,7.0,10.0,30.0,4.9505,4584.0,No,No,Winter
537,14.99,14.99,0.0,4.8764,20055.0,No,No,Winter
538,10.0,10.0,0.0,,,No,No,Winter
539,5.0,5.0,0.0,4.9339,2237.0,No,No,Winter
540,9.0,9.0,0.0,5.0,5.0,No,No,Winter
541,9.4,9.4,0.0,4.9510000000000005,1306.0,No,No,Winter
542,22.52,26.5,15.0,4.9756,71.0,No,No,Winter
543,8.0,8.0,0.0,4.9407,3002.0,Yes,No,Winter
544,9.05,9.05,0.0,4.933,198.0,No,No,Winter
545,4.99,4.99,0.0,4.9478,4446.0,Yes,No,Winter
546,2.0,2.0,0.0,,,Yes,No,Winter
547,6.59,10.99,40.0,4.966,2095.0,No,No,Winter
548,2.5,2.5,0.0,4.5455,18.0,No,No,Winter
549,40.0,40.0,0.0,4.9529,1333.0,Yes,No,Winter
550,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Winter
551,6.99,9.99,30.0,4.921,1334.0,No,No,Winter
552,20.0,20.0,0.0,4.9326,835.0,Yes,No,Winter
553,12.25,12.25,0.0,5.0,86.0,No,No,Winter
554,15.29,16.99,10.0,4.9577,89.0,No,No,Winter
555,60.0,60.0,0.0,4.9755,1920.0,Yes,No,Winter
556,5.4,9.0,40.0,4.9577,7189.0,No,No,Winter
557,14.95,14.95,0.0,5.0,727.0,Yes,No,Winter
558,7.0,7.0,0.0,2.0,1.0,No,No,Winter
559,9.95,9.95,0.0,4.9944,498.0,No,No,Winter
560,10.99,10.99,0.0,5.0,4.0,No,No,Winter
561,14.99,14.99,0.0,4.8764,20055.0,No,No,Winter
562,15.0,15.0,0.0,5.0,5.0,No,No,Winter
563,5.04,5.04,0.0,4.8854,1401.0,Yes,No,Winter
564,43.23,43.23,0.0,4.9724,1943.0,No,No,Winter
565,2.8,7.0,60.0,4.8952,130.0,No,No,Winter
566,7.0,10.0,30.0,4.9505,4584.0,No,No,Winter
567,9.88,9.88,0.0,5.0,29.0,No,No,Winter
568,10.0,10.0,0.0,5.0,844.0,Yes,No,Winter
569,12.0,12.0,0.0,4.0,93.0,No,No,Winter
570,17.46,17.46,0.0,4.8788,192.0,No,No,Winter
571,50.0,50.0,0.0,4.9429,453.0,Yes,No,Winter
572,10.5,10.5,0.0,4.9583,425.0,No,No,Winter
573,20.0,20.0,0.0,4.9351,1968.0,Yes,No,Winter
574,5.0,5.0,0.0,4.9722,1954.0,Yes,No,Winter
575,8.5,8.5,0.0,4.7177,390.0,No,No,Winter
576,10.0,10.0,0.0,5.0,3.0,No,No,Winter
577,2.0,2.0,0.0,4.5455,18.0,No,No,Winter
578,1.0,1.0,0.0,4.9802,4166.0,Yes,No,Winter
579,4.1,4.56,10.0,4.7368,81.0,No,No,Winter
580,14.29,23.81,40.0,5.0,11.0,No,No,Winter
581,12.24,15.3,20.0,4.8077,696.0,Yes,No,Winter
582,2.5,2.5,0.0,5.0,106.0,No,No,Winter
583,5.0,5.0,0.0,4.9339,2237.0,No,No,Winter
584,2.54,2.54,0.0,4.9232,1654.0,No,No,Winter
585,25.0,25.0,0.0,5.0,17.0,No,No,Winter
586,8.99,8.99,0.0,4.9571,136.0,No,No,Winter
587,19.99,19.99,0.0,4.875,24.0,No,No,Winter
588,18.0,18.0,0.0,4.9571,6264.0,Yes,No,Winter
589,8.0,8.0,0.0,4.9841,82.0,No,No,Winter
590,4.4,8.8,50.0,4.8783,5772.0,No,No,Winter
591,26.15,26.15,0.0,4.9167,148.0,No,No,Winter
592,10.0,10.0,0.0,5.0,733.0,Yes,No,Winter
593,10.43,10.43,0.0,5.0,1.0,No,No,Winter
594,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Winter
595,6.27,10.45,40.0,4.925,167.0,No,No,Winter
596,12.0,12.0,0.0,4.9326,835.0,Yes,No,Winter
597,6.99,9.99,30.0,4.921,1334.0,No,No,Winter
598,21.62,21.62,0.0,5.0,86.0,Yes,No,Winter
599,9.89,10.99,10.0,4.9577,89.0,No,No,Winter
600,59.0,59.0,0.0,4.9755,1920.0,Yes,No,Winter
601,7.0,7.0,0.0,2.0,1.0,No,No,Winter
602,12.99,12.99,0.0,5.0,4.0,No,No,Winter
603,14.95,14.95,0.0,5.0,727.0,Yes,No,Winter
